Region,Country Name,Country Code,Indicator Name_x,Income Group,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Europe & Central Asia,Denmark,DNK,Coal rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,Djibouti,DJI,Coal rents (% of GDP),Lower middle income,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Dominica,DMA,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Dominican Republic,DOM,Coal rents (% of GDP),Upper middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Ecuador,ECU,Coal rents (% of GDP),Upper middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,"Egypt, Arab Rep.",EGY,Coal rents (% of GDP),Lower middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000254870254959319,0.000489073182825038,0.000272813171378925,0.000346252271490943,0.00135859418258105,0.0006482369007102401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,El Salvador,SLV,Coal rents (% of GDP),Lower middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Equatorial Guinea,GNQ,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Eritrea,ERI,Coal rents (% of GDP),Low income,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Europe & Central Asia,Estonia,EST,Coal rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Eswatini,SWZ,Coal rents (% of GDP),Lower middle income,,,,,,,,,,,0.7613879158528629,1.00049314765344,1.1027071654818799,0.410686910094971,0.451644667858012,0.922362584804143,0.5930729206583001,0.315793816489161,0.300123993024365,0.3713392953312071,0.257453513132842,0.18574536345594897,0.12114527291658803,0.0412368929541031,0.19072443207949102,0.172965056815183,0.11993714543932,0.14087788209494698,0.22343334468069104,0.16336925902433802,0.189928075374266,0.328737677052402,0.308263362709736,0.25893893987429195,0.6321230740481071,0.399506486459343,0.280256052229085,0.286076137901266,0.472075647332716,0.101933570492163,0.160447808445951,0.166170209675109,0.133277013031308,0.189026128684747,0.100883305626601,0.0661865508137782,0.0877310359509283,0.0931580541241812,0.10351694013782199
Sub-Saharan Africa,Ethiopia,ETH,Coal rents (% of GDP),Low income,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170507380858555,0.00640935791738959,0.00474761152476469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Faroe Islands,FRO,Coal rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
East Asia & Pacific,Fiji,FJI,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Finland,FIN,Coal rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,France,FRA,Coal rents (% of GDP),High income,0.0259323930243107,0.0254994097202642,0.0182509907137858,0.0137036416339517,0.023225210383412995,0.0703681511657056,0.0756757845307964,0.0662973439276362,0.0401839016604947,0.0288221640729182,0.0328793765828655,0.0717801061451615,0.0798253175448072,0.0387950360747176,0.027758194107465,0.0270363903395399,0.00887187111845998,0.00330746931670649,0.00278294787581914,0.00353646051495671,0.007474220235707979,0.0064554425202157,0.00381965038133322,0.00203833177512226,0.0010479759274970302,0.00144755306265368,0.000747238153475135,0.000286763918614656,0.00027846527422288397,1.43752014015453e-05,0.000420135790665985,0.00109470028441468,0.00027274027532411,0.000301278022880917,0.00016725945953321002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,French Polynesia,PYF,Coal rents (% of GDP),High income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Gabon,GAB,Coal rents (% of GDP),Upper middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,"Gambia, The",GMB,Coal rents (% of GDP),Low income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Georgia,GEO,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,0.213212736684976,0.0974381167216314,0.00813239406083685,0.0291494718239123,0.00201676962331647,0.0018552916255222302,0.000417004507801775,4.2774996567927296e-05,0.000261322230020321,6.79047529708403e-05,0.000299660422585313,0.00015832826032081499,0.000277406001201871,0.00037649858572433103,0.0025453183664042303,0.0008189136913296969,0.00121451856756758,0.00227118193215997,0.00441915676244696,0.0190512735843379,0.0215490242355592,0.0318247135522715,0.0203523636314871,0.0131159738210678,0.00845569339472386,0.0086711249212937,0.009348847167497341,0.0105032543891735,0.0058976941496984
Europe & Central Asia,Germany,DEU,Coal rents (% of GDP),High income,0.132444881725342,0.151251261906197,0.115803942608716,0.095503869065941,0.17481622691925697,0.558966211485394,0.593460604614958,0.495345203653678,0.337521194544832,0.270450338230225,0.346851171859221,0.737559250291692,0.8291651802819351,0.45550990360743704,0.331069900806418,0.367401992911928,0.14175568647715198,0.0634410783945943,0.0570123171001919,0.077251054157836,0.10363954276866401,0.083633219115209,0.0541415902200393,0.0311036405344698,0.0170399291802554,0.023213810379617,0.020965085744043,0.0185678478626814,0.0165381273776342,0.00903773863155949,0.0155876036402384,0.0400067644333942,0.0217143897615394,0.0169360265708291,0.0741108258598689,0.0633545724273595,0.0577026089889772,0.0573135576496687,0.175573559527395,0.059351085994922996,0.0889819146263533,0.11066197155057499,0.0490561893300019,0.0179542622833827,0.0153352034352934,0.014948943933686001,0.0145983766725081,0.0185311504804642,0.0187032634727984
Sub-Saharan Africa,Ghana,GHA,Coal rents (% of GDP),Lower middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Gibraltar,GIB,Coal rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,Greece,GRC,Coal rents (% of GDP),High income,0.0,0.0040381008324310895,0.00435145569860111,0.00482228300305226,0.0110407479280868,0.108854690627021,0.124743353705526,0.11473250671690802,0.060849743598743,0.0482349013948596,0.096139504856435,0.257503250025443,0.27762170128656605,0.142719109676511,0.0875250794427109,0.141940254981072,0.0377315222169545,0.0121975191410313,0.0170088734470922,0.0240050981711017,0.067981178328581,0.0575037182101194,0.0304740536190382,0.00321346591481662,0.00413781621614405,0.0191851566599523,0.009457607728114659,0.0038457833522754603,0.0084257375267792,0.00159337814685912,0.0196712271396696,0.0747192949344875,0.0208361787874884,0.0180929885381666,0.13784754637234303,0.0860669243739388,0.0743269803102771,0.103405710289991,0.280447898388273,0.0795356640427319,0.146068534881574,0.213036619825849,0.102916419645529,0.0376667605098138,0.0330667331001406,0.030127624996462002,0.0238864835417617,0.0351583121817596,0.0370203402759017
Europe & Central Asia,Greenland,GRL,Coal rents (% of GDP),High income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Grenada,GRD,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,Guam,GUM,Coal rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Guatemala,GTM,Coal rents (% of GDP),Upper middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Guinea,GIN,Coal rents (% of GDP),Low income,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Guinea-Bissau,GNB,Coal rents (% of GDP),Low income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Guyana,GUY,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Haiti,HTI,Coal rents (% of GDP),Low income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Honduras,HND,Coal rents (% of GDP),Lower middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,"Hong Kong SAR, China",HKG,Coal rents (% of GDP),High income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Hungary,HUN,Coal rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,0.10531305813957499,0.0523744649663937,0.00407951790251174,0.00468296274778566,0.0245968422476364,0.0137098045116853,0.00525911796905423,0.00971063021378693,0.00169967971359076,0.0190757646752629,0.0600910534322509,0.0148212092083857,0.0141887393590168,0.0814276247648555,0.0386477213131291,0.0377898298985981,0.0497253113510808,0.130957163854867,0.0382018448838246,0.0726245406292147,0.0952629850032842,0.0393976414287543,0.0159830079739812,0.0138697964246442,0.012723983819976002,0.01346373191343,0.0142107172331058,0.0148409255408103
Europe & Central Asia,Iceland,ISL,Coal rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Asia,India,IND,Coal rents (% of GDP),Lower middle income,,0.214919827056807,0.23475043220818698,0.246383678365567,0.46997967560443893,1.17509868378025,1.22146648705918,1.06088946434642,0.8327918325840971,0.755688359761582,0.9198730512609059,1.43688473433116,1.5616395964349299,0.9765202242071029,0.878217961781858,0.878764440780604,0.6748751079049361,0.414415923140966,0.525671583593059,0.692074447666697,0.7658597831939079,0.9700822256000079,0.835357551376357,0.602425813822949,0.564946420098666,0.8529560927532209,0.76121274532602,0.646956406118947,0.5134526085915221,0.356959292066316,0.48782283531483894,0.8444545480281129,0.585175073965699,0.6218234725489511,1.4095568717441898,1.12060015389025,1.09615731002001,1.15941701304759,2.78777162475869,1.29979324700631,1.506883429284,1.94546590210532,1.4005652818279197,1.1270131369746998,0.9265446207189121,0.76047579330005,0.8049557880976459,0.9410723823802299,1.15479996722619
East Asia & Pacific,Indonesia,IDN,Coal rents (% of GDP),Upper middle income,,0.000135003024493006,0.000127847513508716,0.000129855739874144,0.0016971540359194,0.00712147711161286,0.00551567393808137,0.00548354265917759,0.00418529895282602,0.00425149405971758,0.00590967691550999,0.0104702258990254,0.0143906368313985,0.008114983811070741,0.0114564795257926,0.0259683205711048,0.017735682058692002,0.00308116889765617,0.0177068808452298,0.0510842462329793,0.0596823476461599,0.0596586906119103,0.0529004682801953,0.0145714138515004,0.014841816181558,0.0798566036243515,0.0418666609058224,0.0265803457060486,0.131256352486778,0.0518124616318453,0.13977198361403,0.586226568662877,0.209663929372611,0.221902795299272,1.50925297528833,1.07482846407307,1.1670380529651398,1.65981526249165,3.61174886492028,1.18576301685402,1.74002272854574,2.74954279448897,1.51254070695205,1.10096934904855,0.9385128528504059,0.6086944202992081,0.642763917297806,0.8333769323357719,1.05990107184061
Middle East & North Africa,"Iran, Islamic Rep.",IRN,Coal rents (% of GDP),Upper middle income,,0.0103175964951565,0.0123266282580223,0.0141163659940288,0.0192075066914085,0.0424202879884902,0.0419275326156221,0.0355480873483873,0.026847604257762,0.0244506472281176,0.0237496168303991,0.0275615388067289,0.0279094787447134,0.0199391307740756,0.0166133178779877,0.013695779323266002,0.00932277211871442,0.0095700136845995,0.0101012224912934,0.0109848206792675,0.0117852065928485,,,0.0159014289512547,0.00904379812535381,0.00926636195083983,0.00750521857715378,0.00722993635267018,0.00893946017286172,0.0023818047069345603,0.00360383682711297,0.007725092527116541,0.007878541371326209,0.005030438324898729,0.0118720722676159,0.0216478205918966,0.0221641349148223,0.0117589352016394,0.0439911687854645,0.0193533972942464,0.0176141047957548,0.0240177978120067,0.009916559635625221,0.007077428121992129,0.00487459277490219,0.0033300153378167698,0.0040785443128108,0.00662902011561627,
Middle East & North Africa,Iraq,IRQ,Coal rents (% of GDP),Upper middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Ireland,IRL,Coal rents (% of GDP),High income,0.0,5.8491683466115896e-05,4.8812667547265505e-05,4.6849030203001793e-05,0.000122904634947215,0.00477831370644265,0.00456753393134043,0.00335189108365554,0.00045479135152726397,0.0009142040613948131,0.00229131511815149,0.007662726025781321,0.0071962781155632295,0.00261560005657042,0.000813177975567946,0.0013304894067740199,0.000153040543338103,1.44895686789345e-05,2.0271018831380397e-05,2.70451424594803e-05,0.000247219318277608,8.73799203497953e-06,4.25745584386178e-06,7.27007626054688e-07,9.380107108162291e-07,3.34588023213783e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Isle of Man,IMN,Coal rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,Israel,ISR,Coal rents (% of GDP),High income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Italy,ITA,Coal rents (% of GDP),High income,0.0,0.00011740317000507,7.62999369445348e-05,0.00010789182914718399,0.000211989139921933,0.00201397244585336,0.00196969170980701,0.00160009224917484,0.0009305442533795689,0.000783618461750135,0.00124626472155436,0.00273152497228649,0.00463839052903683,0.00175147218277947,0.000987599856249186,0.00146751523682872,0.000169281156439651,4.01102094867145e-05,5.8616973416962205e-05,7.38210525328859e-05,0.000213113932874308,0.000171007750801959,8.453080066406519e-05,7.46381279095403e-06,3.97956770476759e-06,1.27976343378455e-05,5.00661801292671e-06,3.10593441298436e-06,5.57031330155663e-06,6.49014115747315e-07,9.525493490681558e-07,8.321281976393221e-05,3.4062631576209104e-05,5.18994613961979e-05,0.000122915084362875,7.911527734570709e-05,1.65236399543596e-05,0.00016671689100149299,0.000376490960957576,6.89890338728522e-05,0.000180688628956635,0.000210928144156809,8.87921032639583e-05,3.9791617124592204e-05,4.98208534899969e-05,5.59597569034203e-05,0.0,0.0,0.0
Latin America & Caribbean,Jamaica,JAM,Coal rents (% of GDP),Upper middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,Japan,JPN,Coal rents (% of GDP),High income,0.0186725357666236,0.0118850277397752,0.007051346456738659,0.00524251497505449,0.0172016821824753,0.0500479844079753,0.0565833118484208,0.0463127166223798,0.0274852526693937,0.0215201834182953,0.0236061537962597,0.035632318014443,0.04229310922123,0.023373178626935998,0.0155825027742253,0.0145152697294138,0.005050978550612021,0.000413093454369544,0.001076372680849,0.00164183665719664,0.00138949991019913,0.000962605947238008,0.00039759175480359504,2.1667975713986102e-05,2.0424385626012198e-05,0.000214376928522682,4.72896585871945e-05,1.5482402216235e-05,5.2146965851955e-05,1.93924136359472e-05,4.81365864382054e-05,0.000450954347957025,4.64884627665854e-05,6.802333607186021e-05,0.00060807571301131,0.00039342070360065697,0.000455797677974883,0.0007078983003599759,0.0016618332242802699,0.000402990787022649,0.0007099139271996759,0.00107186163306484,0.000605443033778827,0.000571540886922841,0.0005409336993405059,0.00035683053162632796,0.00036440041855875896,0.0005073181521412519,0.000446259471008234
Middle East & North Africa,Jordan,JOR,Coal rents (% of GDP),Upper middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia,Kazakhstan,KAZ,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,2.9327854072424,2.8734789586861607,2.00128887159857,1.12343602406295,0.7483979399391291,1.07555998722495,0.8506249802658861,0.6040828289669979,0.511571830652834,0.269706986460125,0.7550547586436371,1.87893345708436,0.8601388839166891,0.822704694315666,3.0480219431007303,1.96220558567025,1.57177958419748,1.4434640114842798,4.66239335917495,1.61765811500102,2.14478788053071,2.3655466319308798,1.04278760260676,0.43054038518077203,0.45041533529511696,0.515237221134242,0.7552655892360309,0.9321747881540741,0.9938034003216751
Sub-Saharan Africa,Kenya,KEN,Coal rents (% of GDP),Lower middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,Kiribati,KIR,Coal rents (% of GDP),Lower middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,"Korea, Dem. People’s Rep.",PRK,Coal rents (% of GDP),Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,"Korea, Rep.",KOR,Coal rents (% of GDP),High income,,0.00586615633880676,0.00640409405845504,0.00990369502455889,0.15653027407803,0.607297010070378,0.41779089490378296,0.348739949740292,0.21564565321645202,0.161224991937611,0.301765692075174,0.530134533290985,0.531152324884278,0.22973358526606,0.14947498439021098,0.19141969668164605,0.0829262728753781,0.00221215334256909,0.0268769644419804,0.0315324466561017,0.0260418352913634,0.0154718621293113,0.0048288808187913895,0.000232358865523248,0.000176775587166367,0.0014375807896009599,0.000233914235070998,0.000107107351354936,0.000510046715208324,0.000158885837267898,0.000966324917528708,0.00811884907101633,0.000675992798331467,0.000899092034216834,0.007949091963837841,0.0038948421680192,0.0035178512270148,0.0054512891390486795,0.0152413869765671,0.0041377201535760895,0.0057100868068991105,0.00814621061604817,0.00423292327363847,0.00238148178066511,0.00179013565992035,0.00113783700064084,0.0012235830605472199,0.00135180972348872,0.0012134161127266
Europe & Central Asia,Kosovo,XKX,Coal rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15653740166004998,0.5645228946775711,0.181926911772791,0.197871506473672,1.17942014346976,0.8327846417173821,0.8068756371194731,1.055124316363,3.0922353641146296,0.909003697481006,1.6508109422122401,1.88385496248396,0.7233690032852429,0.290701058139538,0.22281732052712,0.24875077394613898,0.28651754016314396,0.305304076750871,0.310469824633817
